Devin Townsend,Ziltoid the Omniscient,Ziltoidia Attaxx!!!,31 May 2012 01:29
Megadeth,Cryptic Writings,Trust,31 May 2012 01:24
Katatonia,Viva Emptiness,A Premonition,31 May 2012 01:20
Primus,Frizzle Fry,Spegetti Western,31 May 2012 01:15
Arch Enemy,Doomsday Machine,Taking Back My Soul,31 May 2012 01:10
Story of the Year,The Constant,Remember A Time,31 May 2012 01:06
Imperanon,Stained,Stained,31 May 2012 01:02
Amon Amarth,The Crusher,The Fall Through Ginnungagap,31 May 2012 00:56
Machine Head,Through the Ashes of Empires,Descend the Shades of Night,31 May 2012 00:49
Kreator,Pleasure To Kill,Under the Guillotine,31 May 2012 00:44
Gojira,The Link,Dawn,31 May 2012 00:36
Metallica,...and Justice for All,One,31 May 2012 00:28
Nevermore,Dead Heart in a Dead World,Inside Four Walls,31 May 2012 00:07
Black Sabbath,Paranoid,War Pigs,30 May 2012 23:59
Insomnium,Above the Weeping World,The Gale,30 May 2012 23:56
Bullet for My Valentine,The Poison,Hit The Floor,30 May 2012 23:53
Ouroboros,Glorification of a Myth,Sanctuary,30 May 2012 23:48
Ouroboros,Glorification of a Myth,Sanctuary,30 May 2012 11:38
Be'lakor,Of Breath and Bone,In Parting,30 May 2012 11:17
Ouroboros,Glorification of a Myth,Lashing of the Flames,30 May 2012 11:11
Be'lakor,Of Breath and Bone,By Moon and Star,30 May 2012 11:02
Ouroboros,Glorification of a Myth,Absent from Entity,30 May 2012 10:57
Ouroboros,Glorification of a Myth,Edifice of Tyranny,30 May 2012 10:49
Ouroboros,Glorification of a Myth,Panacea,30 May 2012 10:45
Ouroboros,Glorification of a Myth,Dissolve,30 May 2012 10:40
Ouroboros,Glorification of a Myth,Disembodied Mind,30 May 2012 10:34
Ouroboros,Glorification of a Myth,Sea to Summit,30 May 2012 10:29
Ouroboros,Glorification of a Myth,Sanctuary,30 May 2012 10:24
Ouroboros,Glorification of a Myth,Animal ... Man ... Machine,30 May 2012 10:19
Ouroboros,Glorification of a Myth,Lashing of the Flames,30 May 2012 10:14
Ouroboros,Glorification of a Myth,Black Hole Generator,30 May 2012 10:08
Opeth,Still Life,Godhead's Lament,30 May 2012 09:04
Opeth,Watershed (Special Edition),Derelict Herds,30 May 2012 08:57
Opeth,Orchid,Forest of October,30 May 2012 08:42
Be'lakor,Of Breath and Bone,By Moon and Star,30 May 2012 08:27
Be'lakor,Of Breath and Bone,The Dream and the Waking,30 May 2012 08:18
Be'lakor,Of Breath and Bone,In Parting,30 May 2012 08:09
Be'lakor,Of Breath and Bone,To Stir the Sea,30 May 2012 08:07
Be'lakor,Of Breath and Bone,Absit Omen,30 May 2012 08:01
Be'lakor,Of Breath and Bone,Fraught,30 May 2012 07:54
Be'lakor,Of Breath and Bone,Remnants,30 May 2012 07:48
Be'lakor,Of Breath and Bone,Abeyance,30 May 2012 07:40
Amorphis,Queen Of Time,We Accursed,
Dream Theater,Systematic Chaos,The Ministry Of Lost Souls,30 May 2012 07:24
Dream Theater,Awake,The Silent Man,30 May 2012 07:20
Dream Theater,Black Clouds & Silver Linings,Wither,30 May 2012 07:15
Dream Theater,Falling Into Infinity,Anna Lee,30 May 2012 07:09
Dream Theater,Six Degrees of Inner Turbulence,Blind Faith,30 May 2012 06:59
Dream Theater,Metropolis Pt. 2: Scenes from a Memory,Finally Free,30 May 2012 06:47
Dream Theater,Six Degrees of Inner Turbulence,V Goodnight Kiss,30 May 2012 06:39
Dream Theater,Images and Words,Under a Glass Moon,30 May 2012 06:32
Dream Theater,Metropolis Pt. 2: Scenes from a Memory,Beyond This Life,30 May 2012 06:19
Dream Theater,Systematic Chaos,Constant Motion,30 May 2012 06:10
Dream Theater,When Dream And Day Unite,The Killing Hand,30 May 2012 06:02
Dream Theater,Metropolis Pt. 2: Scenes from a Memory,One Last Time,30 May 2012 05:53
Dream Theater,Six Degrees of Inner Turbulence,I Overture,30 May 2012 05:47
Dream Theater,When Dream And Day Unite,The Ones Who Help to Set the Sun,30 May 2012 05:38
Dream Theater,A Dramatic Turn of Events,Beneath the Surface,30 May 2012 05:33
Dream Theater,Black Clouds & Silver Linings,Wither,30 May 2012 05:26
Dream Theater,Awake,Innocence Faded,30 May 2012 05:20
Dream Theater,Train of Thought,Honor Thy Father,30 May 2012 05:10
Dream Theater,Systematic Chaos,Prophets Of War,30 May 2012 05:04
Dream Theater,Awake,The Mirror,30 May 2012 04:57
Dream Theater,Octavarium,I Walk Beside You,30 May 2012 04:52
Dream Theater,Black Clouds & Silver Linings,A Rite of Passage,30 May 2012 04:44
Dream Theater,Metropolis Pt. 2: Scenes from a Memory,The Spirit Carries On,30 May 2012 04:37
Dream Theater,Images and Words,Wait for Sleep,30 May 2012 04:35
Dream Theater,Six Degrees of Inner Turbulence,Misunderstood,30 May 2012 04:25
Dream Theater,Black Clouds & Silver Linings,A Nightmare to Remember,30 May 2012 02:17
Dream Theater,Systematic Chaos,The Dark Eternal Night,30 May 2012 02:08
Dream Theater,A Dramatic Turn of Events,Lost Not Forgotten,30 May 2012 01:58
Dream Theater,Octavarium,Octavarium,30 May 2012 01:34
Dream Theater,Falling Into Infinity,Hell's Kitchen,30 May 2012 01:29
Dream Theater,Awake,Scarred,30 May 2012 01:18
Dream Theater,Train of Thought,Endless Sacrifice,30 May 2012 01:07
Dream Theater,Systematic Chaos,In The Presence of Enemies Pt II,30 May 2012 00:50
Dream Theater,Six Degrees of Inner Turbulence,VII About to Crash (Reprise),30 May 2012 00:26
Dream Theater,When Dream And Day Unite,A Fortune In Lies,30 May 2012 00:21
Dream Theater,Metropolis Pt. 2: Scenes from a Memory,One Last Time,30 May 2012 00:17
Dream Theater,Awake,Caught in a Web,30 May 2012 00:12
Opeth,Watershed,Porcelain Heart,30 May 2012 00:04
Metallica,Ride the Lightning,Escape,29 May 2012 10:28
Metallica,...and Justice for All,Blackened,29 May 2012 10:21
Dream Theater,Six Degrees of Inner Turbulence,V Goodnight Kiss,29 May 2012 10:15
Skyfire,Timeless Departure,Fragments of Time,29 May 2012 10:11
Pantera,Power Metal,Rock the World,29 May 2012 10:08
In Flames,A Sense of Purpose,Move Through Me,29 May 2012 10:04
Destruction,Metal Discharge,Vendetta,29 May 2012 10:00
Nevermore,This Godless Endeavor,The Psalm of Lydia,29 May 2012 09:55
Disturbed,Indestructible,Torn,29 May 2012 09:51
In Flames,A Sense of Purpose,Drenched in Fear,29 May 2012 09:48
Dream Theater,Metropolis Pt. 2: Scenes from a Memory,Through My Words,29 May 2012 09:47
Amon Amarth,Surtur Rising,A Beast Am I,29 May 2012 09:41
Mastodon,Crack the Skye,Crack the Skye,29 May 2012 09:35
Cream,Wheels Of Fire,Anyone For Tennis,29 May 2012 09:33
James LaBrie,Static Impulse,Jekyll Or Hyde,29 May 2012 09:29
Catamenia,Winternight Tragedies,The Crystal Stream,29 May 2012 09:25
Opeth,Watershed,Porcelain Heart,29 May 2012 09:17
Disturbed,Asylum,Innocence,29 May 2012 08:38
Megadeth,Peace Sells... But Who's Buying?,Good Mourning/Black Friday,29 May 2012 08:20
Machine Head,Through the Ashes of Empires,All Falls Down,29 May 2012 08:15
Septicflesh,Ophidian Wheel,Microcosmos,29 May 2012 08:14
Septicflesh,A Fallen Temple,Temple Of The Lost Race,29 May 2012 08:09
Pantera,Cowboys From Hell,Shattered,29 May 2012 08:06
Septicflesh,Mystic Places of Dawn,Behind the Iron Mask,29 May 2012 08:02
Kreator,Pleasure To Kill,Death Is Your Saviour,29 May 2012 07:58
Septicflesh,A Fallen Temple,Erebus,29 May 2012 07:43
As I Lay Dying,Shadows Are Security,Losing Sight,29 May 2012 07:39
Children of Bodom,Relentless Reckless Forever,Ugly,29 May 2012 07:35
Septicflesh,Sumerian Daemons,Mechanical Babylon,29 May 2012 07:30
Destruction,D.e.v.o.l.u.t.i.o.n.,Offenders of The Throne,29 May 2012 07:26
James LaBrie,Static Impulse,I Tried,29 May 2012 07:17
Skyfire,Esoteric,Esoteric,29 May 2012 07:12
Opeth,Ghost Reveries,Isolation Years,29 May 2012 07:08
Gojira,Terra Incognita,Clone,29 May 2012 07:03
Primus,Pork Soda,The Pressman,29 May 2012 06:58
Iron Maiden,Iron Maiden,Sanctuary,29 May 2012 06:55
Disturbed,Ten Thousand Fists,Just Stop,29 May 2012 06:51
Skyfire,Esoteric,Misery's Supremacy,29 May 2012 06:25
Motörhead,Iron Fist,Go to Hell,29 May 2012 06:22
Testament,The Gathering,Allegiance,29 May 2012 06:19
Bullet for My Valentine,Scream Aim Fire,Watching Us Die Tonight,29 May 2012 06:15
Septicflesh,Mystic Places of Dawn,The Underwater Garden,29 May 2012 06:08
Dream Theater,Awake,Caught in a Web,29 May 2012 06:00
In Flames,A Sense of Purpose,March to the Shore,29 May 2012 05:57
Testament,The Gathering,Down for Life,29 May 2012 05:53
Iron Maiden,Killers,The Ides Of March,29 May 2012 05:52
Slayer,South of Heaven,Read Between The Lies,29 May 2012 05:28
Iron Maiden,The Number of the Beast,Invaders,29 May 2012 05:25
Metallica,Ride the Lightning,Trapped Under Ice,28 May 2012 13:06
Septicflesh,Mystic Places of Dawn,The Underwater Garden,28 May 2012 13:02
In Flames,A Sense of Purpose,Sleepless Again,28 May 2012 12:55
Cacophony,Go Off!,Sword of the Warrior,28 May 2012 12:50
DevilDriver,Pray For Villains,I See Belief,28 May 2012 12:45
Before the Dawn,Deathstar Rising,Wreith,28 May 2012 12:41
Metallica,Ride the Lightning,The Call of Ktulu,28 May 2012 12:33
Meshuggah,ObZen,Electric Red,28 May 2012 12:24
DevilDriver,Pray For Villains,Another Night in London,28 May 2012 12:18
Destruction,Metal Discharge,Vendetta,28 May 2012 12:15
Katatonia,Last Fair Deal Gone Down,Tonight's Music,28 May 2012 12:06
Machine Head,Through the Ashes of Empires,In The Presence Of My Enemies,28 May 2012 11:48
Amon Amarth,Versus The World,Bloodshed,28 May 2012 11:41
Machine Head,Hellalive,Bulldozer,28 May 2012 11:36
Before the Dawn,Deadlight,Deadsong,28 May 2012 11:31
Gojira,The Way of All Flesh,Adoration for None,28 May 2012 11:28
Story of the Year,In the Wake of Determination,Stereo,28 May 2012 11:23
Dream Theater,Falling Into Infinity,Lines in the Sand,28 May 2012 11:20
Dream Theater,A Dramatic Turn of Events,Outcry,28 May 2012 10:46
Black Sabbath,Black Sabbath,Black Sabbath,28 May 2012 10:35
Disturbed,Indestructible,Enough,28 May 2012 10:29
Venom,Black Metal,Buried Alive,28 May 2012 10:24
Dream Theater,Six Degrees of Inner Turbulence,I Overture,28 May 2012 10:20
Arghoslent,Hornets of the Pogrom,In Coffles they were Led,28 May 2012 10:13
Megadeth,Cryptic Writings,She-Wolf,28 May 2012 10:09
Gojira,The Link,Over the Flows,28 May 2012 10:05
Dream Theater,Images and Words,Under a Glass Moon,28 May 2012 10:02
Motörhead,Another Perfect Day,Tales of Glory,28 May 2012 09:55
Gojira,The Link,Wisdom Comes,28 May 2012 09:52
Gojira,The Way of All Flesh,The Way of All Flesh,28 May 2012 08:39
Slayer,God Hates Us All,Payback,28 May 2012 08:21
Motörhead,Overkill,Too Late Too Late (Bonus B-side of Overkill),28 May 2012 08:18
Kvelertak,Kvelertak,Offernatt,28 May 2012 08:15
Gojira,The Link,Death of Me,28 May 2012 08:10
Nevermore,The Obsidian Conspiracy,Your Poison Throne,28 May 2012 08:05
Megadeth,So Far So Good... So What!,502,28 May 2012 08:01
All That Remains,This Darkened Heart,Focus Shall Not Fail,28 May 2012 07:57
Protest the Hero,Kezia,No Stars Over Bethlehem,28 May 2012 07:51
Death,Spiritual Healing,Low Life,28 May 2012 07:36
Megadeth,Cryptic Writings,Use the Man,28 May 2012 07:31
Before the Dawn,The Ghost,Ghost Town,28 May 2012 07:27
Mastodon,Crack the Skye,Divinations (instrumental),28 May 2012 07:23
Primus,Frizzle Fry,To Defy The Laws Of Tradition,28 May 2012 07:00
3 Inches of Blood,Here Waits Thy Doom,Fierce Defender,28 May 2012 06:53
Cream,Fresh Cream,Four Until Late,28 May 2012 06:48
Dark Tranquillity,Skydancer,Alone,28 May 2012 06:45
Death,Leprosy,Open Casket,28 May 2012 06:40
Motörhead,Overkill,Metropolis,28 May 2012 06:35
Septicflesh,The Great Mass,The Vampire From Nazareth,28 May 2012 06:31
Mastodon,Leviathan,Blood and Thunder,28 May 2012 06:27
Katatonia,Last Fair Deal Gone Down,Don't Tell A Soul,28 May 2012 06:23
TesseracT,One,Eden,28 May 2012 06:18
Motörhead,The World Is Yours,Rock 'n' Roll Music,28 May 2012 06:08
Killswitch Engage,The End of Heartache,Take This Oath,28 May 2012 06:04
Pantera,Cowboys From Hell,Cowboys from Hell,28 May 2012 06:00
Before the Dawn,Deadlight,Eternal,28 May 2012 05:56
3 Inches of Blood,Advance and Vanquish,Dominion Of Deceit,28 May 2012 05:52
3 Inches of Blood,Advance and Vanquish,Dominion Of Deceit,28 May 2012 05:52
Venom,Welcome To Hell,Sons Of Satan,28 May 2012 05:48
Primus,Antipop,Eclectic Electric,28 May 2012 05:44
Bullet for My Valentine,Scream Aim Fire,Waking the Demon,28 May 2012 05:31
Motörhead,Another Perfect Day,One Track Mind,28 May 2012 05:27
Machine Head,Through the Ashes of Empires,All Falls Down,28 May 2012 05:18
Mastodon,Remission,Trilobite,28 May 2012 05:13
Disturbed,The Sickness,Down With the Sickness,28 May 2012 05:07
Before the Dawn,The Ghost,Fade Away,28 May 2012 05:02
In Mourning,Shrouded Divine,The Black Lodge,28 May 2012 04:58
Septicflesh,Communion,Sunlight Moonlight,28 May 2012 04:50
Septicflesh,Sumerian Daemons,Mechanical Babylon,28 May 2012 03:41
Imperanon,Stained,Sold,28 May 2012 03:36
Protest the Hero,Fortress,The Dissentience,28 May 2012 03:33
Cream,Wheels Of Fire,White Room,28 May 2012 03:28
Iron Maiden,No Prayer For The Dying,Hooks In You,28 May 2012 03:23
Slayer,Show No Mercy,The Antichrist,28 May 2012 03:19
Mastodon,Blood Mountain,Pendulous Skin,28 May 2012 03:16
Primus,Antipop,Power Mad,28 May 2012 03:06
Arch Enemy,Wages of Sin,Heart of Darkness,28 May 2012 02:18
Amon Amarth,Fate of Norns,Once Sealed in Blood,28 May 2012 02:13
Devin Townsend,Ziltoid the Omniscient,Omnidimensional Creator,28 May 2012 02:08
Machine Head,Through the Ashes of Empires,Descend the Shades of Night,28 May 2012 02:08
Opeth,My Arms Your Hearse,Circle of the Tyrants,28 May 2012 02:00
Dream Theater,Awake,Lie,28 May 2012 01:55
Killswitch Engage,Killswitch Engage,Holy Diver [Live],28 May 2012 01:48
Kreator,Pleasure To Kill,Death Is Your Saviour,28 May 2012 01:43
Death,Spiritual Healing,Spiritual Healing,28 May 2012 01:20
Gojira,From Mars to Sirius,Unicorn,28 May 2012 01:13
Be'lakor,Stone's Reach,Venator,28 May 2012 00:52
Disturbed,The Sickness,Voices,28 May 2012 00:43
Cacophony,Go Off!,Go Off!,28 May 2012 00:40
Motörhead,Iron Fist,Go to Hell,28 May 2012 00:36
Nevermore,Dead Heart in a Dead World,We Disintegrate,28 May 2012 00:33
Story of the Year,Page Avenue,Burning Years,28 May 2012 00:28
Anthrax,Fistful of Metal,Metal Thrashing Mad,28 May 2012 00:25
Katatonia,Last Fair Deal Gone Down,Teargas,28 May 2012 00:22
Septicflesh,Mystic Places of Dawn,Return to Carthage,28 May 2012 00:19
Meshuggah,ObZen,Pineal Gland Optics,28 May 2012 00:15
Arch Enemy,Wages of Sin,The First Deadly Sin,28 May 2012 00:10
Primus,Pork Soda,DMV,28 May 2012 00:06
Between the Buried and Me,The Anatomy Of,Forced March,28 May 2012 00:01
Lamb of God,New American Gospel [Bonus Tracks],Nippon,27 May 2012 23:57
Septicflesh,A Fallen Temple,Underworld - Act II,27 May 2012 23:53
Iron Maiden,Iron Maiden,Remember Tomorrow,27 May 2012 23:44
Megadeth,Countdown To Extinction,Psychotron,27 May 2012 23:38
Megadeth,Countdown To Extinction,Psychotron,27 May 2012 23:38
Motörhead,The World Is Yours,Outlaw,27 May 2012 23:34
Nevermore,This Godless Endeavor,Bittersweet Feast,27 May 2012 14:04
Primus,Sailing The Seas Of Cheese,Seas Of Cheese,27 May 2012 13:59
Nevermore,This Godless Endeavor,Bittersweet Feast,27 May 2012 13:59
Primus,Sailing The Seas Of Cheese,Seas Of Cheese,27 May 2012 13:58
Mastodon,Blood Mountain,The Wolf Is Loose,27 May 2012 13:58
Megadeth,Peace Sells... But Who's Buying?,I Ain't Superstitious,27 May 2012 13:55
Mastodon,Blood Mountain,The Wolf Is Loose,27 May 2012 13:55
Megadeth,Peace Sells... But Who's Buying?,I Ain't Superstitious,27 May 2012 13:52
Cream,Fresh Cream,Sleepy Time Time,27 May 2012 13:52
Amorphis,Queen Of Time,We Accursed,
Cream,Fresh Cream,Sleepy Time Time,27 May 2012 13:47
Katatonia,Night is the New Day,Idle Blood,27 May 2012 13:47
Katatonia,Night is the New Day,Idle Blood,27 May 2012 13:43
Opeth,Blackwater Park,The Drapery Falls,27 May 2012 13:43
Opeth,Blackwater Park,The Drapery Falls,27 May 2012 13:18
Septicflesh,A Fallen Temple,Setting Of The Two Suns,27 May 2012 13:18
Gojira,Terra Incognita,In the Forest,27 May 2012 13:14
Septicflesh,A Fallen Temple,Setting Of The Two Suns,27 May 2012 13:14
Gojira,Terra Incognita,In the Forest,27 May 2012 13:09
Machine Head,Through the Ashes of Empires,Wipe The Tears,27 May 2012 13:09
Machine Head,Through the Ashes of Empires,Wipe The Tears,27 May 2012 13:05
Catamenia,Cavalcade,The Path That Lies Behind Me,27 May 2012 13:05
Catamenia,Cavalcade,The Path That Lies Behind Me,27 May 2012 13:00
Destruction,Metal Discharge,Savage symphony of terror,27 May 2012 13:00
Megadeth,Cryptic Writings,Have Cool Will Travel,27 May 2012 12:35
Destruction,Metal Discharge,Savage symphony of terror,27 May 2012 12:35
Megadeth,Cryptic Writings,Have Cool Will Travel,27 May 2012 12:31
Euphoreon,Euphoreon,Every Cloud Has A Silver Lining,27 May 2012 12:31
Metallica,...and Justice for All,The Frayed Ends of Sanity,27 May 2012 12:26
Euphoreon,Euphoreon,Every Cloud Has A Silver Lining,27 May 2012 12:26
Metallica,...and Justice for All,The Frayed Ends of Sanity,27 May 2012 12:18
Ensiferum,From Afar,Stone Cold Metal,27 May 2012 12:18
Machine Head,The Burning Red,Message in a Bottle,27 May 2012 12:11
Ensiferum,From Afar,Stone Cold Metal,27 May 2012 12:11
Machine Head,The Burning Red,Message in a Bottle,27 May 2012 12:07
Opeth,The Roundhouse Tapes,Remember Tomorrow,27 May 2012 12:07
All That Remains,Overcome,Overcome,27 May 2012 12:02
Opeth,The Roundhouse Tapes,Remember Tomorrow,27 May 2012 12:02
All That Remains,Overcome,Overcome,27 May 2012 12:00
At the Gates,Slaughter of the Soul,World of Lies,27 May 2012 12:00
At the Gates,Slaughter of the Soul,World of Lies,27 May 2012 11:56
Black Sabbath,Vol.4,Tomorrow's Dream,27 May 2012 11:56
Black Sabbath,Vol.4,Tomorrow's Dream,27 May 2012 11:53
Cream,Wheels Of Fire,Pressed Rat And Warthog,27 May 2012 11:53
Cream,Wheels Of Fire,Pressed Rat And Warthog,27 May 2012 11:50
Cream,Wheels Of Fire,Politician,27 May 2012 11:50
Children of Bodom,Relentless Reckless Forever,Pussyfoot Miss Suicide,27 May 2012 11:45
Cream,Wheels Of Fire,Politician,27 May 2012 11:45
Children of Bodom,Relentless Reckless Forever,Pussyfoot Miss Suicide,27 May 2012 11:41
Venom,At War With Satan,Manitou,27 May 2012 11:37
Dream Theater,Six Degrees of Inner Turbulence,V Goodnight Kiss,27 May 2012 11:36
Katatonia,Last Fair Deal Gone Down,Clean Today,27 May 2012 11:30
Dream Theater,Six Degrees of Inner Turbulence,V Goodnight Kiss,27 May 2012 11:30
Katatonia,Last Fair Deal Gone Down,Clean Today,27 May 2012 11:26
Amon Amarth,Fate of Norns,Where Death Seems to Dwell,27 May 2012 11:26
Amon Amarth,Fate of Norns,Where Death Seems to Dwell,27 May 2012 11:21
Testament,The Formation Of Damnation,The Persecuted Won't Forget,27 May 2012 11:07
Venom,At War With Satan,At War With Satan,27 May 2012 11:07
Testament,The Formation Of Damnation,The Persecuted Won't Forget,27 May 2012 11:01
Primus,Sailing The Seas Of Cheese,Fish On (Fisherman Chronicles Chapter II),27 May 2012 11:01
Slayer,God Hates Us All,Disciple,27 May 2012 10:53
Primus,Sailing The Seas Of Cheese,Fish On (Fisherman Chronicles Chapter II),27 May 2012 10:53
Slayer,God Hates Us All,Disciple,27 May 2012 10:50
3 Inches of Blood,Advance and Vanquish,Deadly Sinners,27 May 2012 10:50
3 Inches of Blood,Advance and Vanquish,Deadly Sinners,27 May 2012 10:45
In Flames,Sounds of a Playground Fading,Liberation,27 May 2012 10:45
In Flames,Sounds of a Playground Fading,Liberation,27 May 2012 10:40
Mastodon,Crack the Skye,Oblivion (instrumental),27 May 2012 10:40
Mastodon,Crack the Skye,Oblivion (instrumental),27 May 2012 10:34
Machine Head,Supercharger,White-Knuckle Blackout!,27 May 2012 10:34
Story of the Year,In the Wake of Determination,Unheard Voice,27 May 2012 10:31
Machine Head,Supercharger,White-Knuckle Blackout!,27 May 2012 10:31
Story of the Year,In the Wake of Determination,Unheard Voice,27 May 2012 10:28
Nevermore,Dead Heart in a Dead World,Dead Heart in a Dead World,27 May 2012 10:28
Nevermore,Dead Heart in a Dead World,Dead Heart in a Dead World,27 May 2012 10:23
Devin Townsend,Deconstruction,Juular,27 May 2012 10:23
Devin Townsend,Deconstruction,Juular,27 May 2012 10:19
Periphery,Periphery,Insomnia,27 May 2012 10:19
Periphery,Periphery,Insomnia,27 May 2012 10:14
Story of the Year,The Constant,I'm Alive,27 May 2012 10:14
Story of the Year,The Constant,I'm Alive,27 May 2012 10:10
As I Lay Dying,An Ocean Between Us,Bury Us All,27 May 2012 10:07
DevilDriver,The Fury of Our Maker's Hand,Impending Disaster,26 May 2012 13:03
DevilDriver,The Fury of Our Maker's Hand,Impending Disaster,26 May 2012 12:59
Venom,At War With Satan,Rip Ride,26 May 2012 12:59
Venom,At War With Satan,Rip Ride,26 May 2012 12:55
Killswitch Engage,Killswitch Engage,The Return,26 May 2012 12:51
Megadeth,Countdown To Extinction,Psychotron,26 May 2012 12:51
Machine Head,The Blackening,A Farewell to Arms,26 May 2012 12:46
Killswitch Engage,Killswitch Engage,The Return,26 May 2012 12:46
Machine Head,The Blackening,A Farewell to Arms,26 May 2012 12:36
Pantera,The Great Southern Trendkill,Living Through Me (Hell's Wrat,26 May 2012 12:36
Dream Theater,When Dream And Day Unite,A Fortune In Lies,26 May 2012 12:18
Pantera,The Great Southern Trendkill,Living Through Me (Hell's Wrat,26 May 2012 12:18
Dream Theater,When Dream And Day Unite,A Fortune In Lies,26 May 2012 12:13
3 Inches of Blood,Advance and Vanquish,Dominion Of Deceit,26 May 2012 12:08
Pantera,Power Metal,Death Trap,26 May 2012 12:08
Pantera,Power Metal,Death Trap,26 May 2012 12:04
Iron Maiden,No Prayer For The Dying,Fates Warning,26 May 2012 12:04
Iron Maiden,No Prayer For The Dying,Fates Warning,26 May 2012 12:00
Nevermore,The Obsidian Conspiracy,Moonrise (Through Mirrors of Death),26 May 2012 12:00
Cry Havoc,Red Mist,Invocation,26 May 2012 11:56
Nevermore,The Obsidian Conspiracy,Moonrise (Through Mirrors of Death),26 May 2012 11:56
Cry Havoc,Red Mist,Invocation,26 May 2012 11:48
Killswitch Engage,The End of Heartache,The End Of Heartache,26 May 2012 11:48
Amon Amarth,Sorrow Throughout the Nine Worlds,The Arrival of the Fimbul Winter,26 May 2012 11:43
Killswitch Engage,The End of Heartache,The End Of Heartache,26 May 2012 11:43
Amon Amarth,Sorrow Throughout the Nine Worlds,The Arrival of the Fimbul Winter,26 May 2012 11:38
3 Inches of Blood,Fire Up The Blades,Through The Horned Gate,26 May 2012 11:38
Story of the Year,In the Wake of Determination,Meathead,26 May 2012 11:36
3 Inches of Blood,Fire Up The Blades,Through The Horned Gate,26 May 2012 11:36
Story of the Year,In the Wake of Determination,Meathead,26 May 2012 11:34
Megadeth,Countdown To Extinction,Countdown to Extinction,26 May 2012 11:34
Megadeth,Countdown To Extinction,Countdown to Extinction,26 May 2012 11:29
Iron Maiden,The Final Frontier,Starblind,26 May 2012 11:29
Be'lakor,Stone's Reach,From Scythe to Sceptre,26 May 2012 11:22
Iron Maiden,The Final Frontier,Starblind,26 May 2012 11:22
Be'lakor,Stone's Reach,From Scythe to Sceptre,26 May 2012 11:15
Testament,Low,All I Could Bleed,26 May 2012 11:15
Opeth,Morningrise,Black Rose Immortal,26 May 2012 11:06
Testament,Low,All I Could Bleed,26 May 2012 11:06
Opeth,Morningrise,Black Rose Immortal,26 May 2012 10:44
Megadeth,Countdown To Extinction,This Was My Life,26 May 2012 10:44
Megadeth,Countdown To Extinction,This Was My Life,26 May 2012 10:39
Amon Amarth,Versus The World,Down The Slopes Of Death,26 May 2012 10:39
In Flames,A Sense of Purpose,Drenched in Fear,26 May 2012 10:35
Amon Amarth,Versus The World,Down The Slopes Of Death,26 May 2012 10:35
In Flames,A Sense of Purpose,Drenched in Fear,26 May 2012 10:32
Arch Enemy,Wages of Sin,Savage Messiah,26 May 2012 10:32
Death,Spiritual Healing,Defensive Personalities,26 May 2012 10:26
Arch Enemy,Wages of Sin,Savage Messiah,26 May 2012 10:26
Death,Spiritual Healing,Defensive Personalities,26 May 2012 10:22
Story of the Year,The Black Swan,The Antidote,26 May 2012 10:22
Lamb of God,New American Gospel [Bonus Tracks],Black Label,26 May 2012 10:18
Story of the Year,The Black Swan,The Antidote,26 May 2012 10:18
Lamb of God,New American Gospel [Bonus Tracks],Black Label,26 May 2012 10:12
Iron Maiden,A Matter of Life and Death,For the Greater Good of God,26 May 2012 10:12
Lamb of God,Sacrament,More Time to Kill,26 May 2012 10:02
Iron Maiden,A Matter of Life and Death,For the Greater Good of God,26 May 2012 10:02
Lamb of God,Sacrament,More Time to Kill,26 May 2012 09:59
Destruction,All Hell Breaks Loose,World Domination Of Pain,26 May 2012 09:59
Pantera,The Great Southern Trendkill,The Great Southern Trendkill,26 May 2012 09:55
Destruction,All Hell Breaks Loose,World Domination Of Pain,26 May 2012 09:55
Pantera,The Great Southern Trendkill,The Great Southern Trendkill,26 May 2012 09:51
Septicflesh,Temple of the Lost Race,Setting Of The Two Suns,26 May 2012 09:51
Bullet for My Valentine,The Poison Deluxe Edition,Tears Don't Fall [Acoustic],26 May 2012 09:47
Septicflesh,Temple of the Lost Race,Setting Of The Two Suns,26 May 2012 09:47
Dream Theater,Train of Thought,This Dying Soul,26 May 2012 09:39
Bullet for My Valentine,The Poison Deluxe Edition,Tears Don't Fall [Acoustic],26 May 2012 09:39
Dream Theater,Train of Thought,This Dying Soul,26 May 2012 08:57
Arch Enemy,Anthems of Rebellion,Saints and Sinners,25 May 2012 11:17
Arch Enemy,Anthems of Rebellion,Saints and Sinners,25 May 2012 11:12
Motörhead,Ace of Spades,Bite the Bullet,25 May 2012 11:12
Megadeth,Countdown To Extinction,High Speed Dirt,25 May 2012 11:11
Motörhead,Ace of Spades,Bite the Bullet,25 May 2012 11:11
Megadeth,Countdown To Extinction,High Speed Dirt,25 May 2012 11:07
Nevermore,This Godless Endeavor,This Godless Endeavor,25 May 2012 11:07
Nevermore,This Godless Endeavor,This Godless Endeavor,25 May 2012 10:58
Destruction,D.e.v.o.l.u.t.i.o.n.,Offenders of The Throne,25 May 2012 10:58
Destruction,D.e.v.o.l.u.t.i.o.n.,Offenders of The Throne,25 May 2012 10:53
Devin Townsend,Ziltoid the Omniscient,Tall Latte,25 May 2012 10:53
Motörhead,Overkill,Overkill,25 May 2012 10:38
